Party,Item Code,Location,Unit,Price
DT0072,100001311,,PCS,10.49
DT0072,100001312,,PCS,8.75
DT0072,100001349,,PCS,90.99
DT0072,100001365,,PCS,4.25
DT0072,100001365,,OUT,74.75
DT0072,100001366,,PCS,2.49
DT0072,100001366,,OUT,63.25
DT0072,100001370,,PCS,3.49
DT0072,100001370,,OUT,36.99
DT0072,100001373,,PCS,3.49
DT0072,100001374,,PCS,3.25
DT0072,100001375,,PCS,2.99
DT0072,100001375,,OUT,57.75
DT0072,100001376,,PCS,2.25
DT0072,100001378,,PCS,3.49
DT0072,100001379,,PCS,1.75
DT0072,100001379,,OUT,27.25
DT0072,100001396,,PCS,3.49
DT0072,100001396,,OUT,60.49
DT0072,100001397,,OUT,94.49
DT0072,100001397,,PCS,4.75
DT0072,100001398,,PCS,1.75
DT0072,100001399,,PCS,5.75
DT0072,100001400,,PCS,20.75
DT0072,100001400,,OUT,40.25
DT0072,100001401,,PCS,2.25
DT0072,100001402,,PCS,3.49
DT0072,100001403,,PCS,20.75
DT0072,100001403,,OUT,31.25
DT0072,100001404,,PCS,12.25
DT0072,100001404,,OUT,21.75
DT0072,100001405,,OUT,22.49
DT0072,100001405,,PCS,12.25
DT0072,100001480,,PCS,39.25
DT0072,100001481,,PCS,21.99
DT0072,100001492,,PCS,34.49
DT0072,100001496,,PCS,16.25
DT0072,100001499,,PCS,13.99
DT0072,100001519,,PCS,17.25
DT0072,100001520,,PCS,17.25
DT0072,100001520,,OUT,37.99
DT0072,100001521,,PCS,14.49
DT0072,100001525,,PCS,10.49
DT0072,100001529,,PCS,8.25
DT0072,100001530,,PCS,13.99
DT0072,100001531,,PCS,20.75
DT0072,100001532,,PCS,28.75
DT0072,100001533,,PCS,11.49
DT0072,100001538,,PCS,20.75
DT0072,100001548,,PCS,6.49
DT0072,100001550,,PCS,7.49
DT0072,100001551,,PCS,5.75
DT0072,100001552,,PCS,6.49
DT0072,100001553,,PCS,5.75
DT0072,100001554,,PCS,5.75
DT0072,100001555,,PCS,6.49
DT0072,100001558,,PCS,11.49
DT0072,100001563,,PCS,7.49
DT0072,100001566,,PCS,36.99
DT0072,100001567,,PCS,13.25
DT0072,100001568,,PCS,18.99
DT0072,100001575,,PCS,1.49
DT0072,100001575,,BNDL,18.49
DT0072,100001575,,OUT,14.49
DT0072,100001576,,PCS,1.49
DT0072,100001576,,OUT,14.99
DT0072,100001577,,PCS,3.49
DT0072,100001577,,OUT,51.75
